hid,puid,forename,middlenm,last_name,names,province,district,sector,cellule,village,month,year,age,HoH,marstat,marstatdesc,relationship,sex,telephone,lat,long,full_loc,Eaid,Dsid
91,NG9816166014,HAPPY,,MUHOZA,HAPPY  MUHOZA,NORTH,MUSANZE,GACACA,KABIRIZI,RUNGU,,2022,33,PROTAIS SIMBI,5,SEPARATED,8,M,4588441647,-1.497694843,29.67671126,RWANDA MUSANZE GACACA KABIRIZI RUNGU,KABIRIZIRUNGU,MUSANZEGACACA
91,NI0191737442,STRATON,,KAMANANM,STRATON  KAMANANM,NORTH,MUSANZE,GACACA,KABIRIZI,RUNGU,,2015,7,PROTAIS SIMBI,6,NEVER MARRIED,4,M,4588441647,-1.497694843,29.67671126,RWANDA MUSANZE GACACA KABIRIZI RUNGU,KABIRIZIRUNGU,MUSANZEGACACA
93,NX8305091414,GATETE,,NGARAMBE,GATETE  NGARAMBE,WEST,KARONGI,BWISHYURA,BURUNGA,NYABIKENKE,4,,68,ANICET MUSONI,3,LIVE IN A POLYGAMOUS UNION,1,M,,-2.085381142,29.35565982,RWANDA KARONGI BWISHYURA BURUNGA NYABIKENKE,BURUNGANYABIKENKE,KARONGIBWISHYURA
93,NX8305091414,GATETE,,NGARAMBE,GATETE  NGARAMBE,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,4,1954,68,ANICET MUSONI,3,LIVE IN A POLYGAMOUS UNION,1,M,,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
93,NXN426802652,ANICET,,MUSONI,ANICET  MUSONI,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,,1926,96,ANICET MUSONI,,,,M,,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
93,O4B837302508,VICTOR,,,VICTOR  ,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,2,1982,42,ANICET MUSONI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
93,OAE482894066,PANETTA,,MURENZI,PANETTA  MURENZI,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,2,2008,14,ANICET MUSONI,6,NEVER MARRIED,9,M,,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
94,ODA361845172,MUGABO,,NKURUNZIZA,MUGABO  NKURUNZIZA,WEST,KARONGI,RUBENGERA,BUBAZI,NYAGAHINGA,4,,57,THEONESTE DIEU MUHUMUZA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,12,M,6260476101,-2.072301508,29.43024263,RWANDA KARONGI RUBENGERA BUBAZI NYAGAHINGA,BUBAZINYAGAHINGA,KARONGIRUBENGERA
94,OFE002637174,THEONESTE,DIEU,MUHUMUZA,THEONESTE DIEU MUHUMUZA,WEST,KARONGI,RUBENGERA,BUBAZI,NYAGAHINGA,10,1936,78,THEONESTE DIEU MUHUMUZA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,6260476101,-2.072301508,29.43024263,RWANDA KARONGI RUBENGERA BUBAZI NYAGAHINGA,BUBAZINYAGAHINGA,KARONGIRUBENGERA
94,OGQ816772415,NIYOBA,,MUNANA,NIYOBA  MUNANA,WEST,KARONGI,RUBENGERA,BUBAZI,NYAGAHINGA,6,1967,55,THEONESTE DIEU MUHUMUZA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,2,M,6260476101,-2.072301508,29.43024263,RWANDA KARONGI RUBENGERA BUBAZI NYAGAHINGA,BUBAZINYAGAHINGA,KARONGIRUBENGERA
94,OHK866073427,NDEKEZI,,NTAKIRUTIMANA,NDEKEZI  NTAKIRUTIMANA,WEST,KARONGI,RUBENGERA,BUBAZI,NYAGAHINGA,8,,69,THEONESTE DIEU MUHUMUZA,3,LIVE IN A POLYGAMOUS UNION,12,F,6260476101,-2.072301508,29.43024263,RWANDA KARONGI RUBENGERA BUBAZI NYAGAHINGA,BUBAZINYAGAHINGA,KARONGIRUBENGERA
95,OJO925975990,DIEUDONNE,,FIDELE,DIEUDONNE  FIDELE,KIGALI,KICUKIRO,KIGARAMA,RWAMPARA,AMAJYAMBERE,,1944,78,CASTEUR MUHOZA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,3,M,,-1.959770741,30.06728094,RWANDA KICUKIRO KIGARAMA RWAMPARA AMAJYAMBERE,RWAMPARAAMAJYAMBERE,KICUKIROKIGARAMA
95,OL9055707723,JEAN,,KUBWIMANA,JEAN  KUBWIMANA,KIGALI,KICUKIRO,KIGARAMA,RWAMPARA,AMAJYAMBERE,7,1961,61,CASTEUR MUHOZA,5,SEPARATED,13,F,,-1.959770741,30.06728094,RWANDA KICUKIRO KIGARAMA RWAMPARA AMAJYAMBERE,RWAMPARAAMAJYAMBERE,KICUKIROKIGARAMA
95,OMI882782875,CASTEUR,,MUHOZA,CASTEUR  MUHOZA,KIGALI,KICUKIRO,KIGARAMA,RWAMPARA,AMAJYAMBERE,4,1937,85,CASTEUR MUHOZA,4,DIVORCED,5,M,,-1.959770741,30.06728094,RWANDA KICUKIRO KIGARAMA RWAMPARA AMAJYAMBERE,RWAMPARAAMAJYAMBERE,KICUKIROKIGARAMA
96,OUR362817745,THEOPHILE,,RWIGEMA,THEOPHILE  RWIGEMA,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,,1927,95,THEOPHILE RWIGEMA,3,LIVE IN A POLYGAMOUS UNION,5,M,7935394791,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
96,OYF379278649,OCTAVE,,AUGUST,OCTAVE  AUGUST,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,1,,27,THEOPHILE RWIGEMA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,1,M,7935394791,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
96,OZO595105209,EGIDE,,AUGUSTIN,EGIDE  AUGUSTIN,NORTH,MUSANZE,KIMONYI,BIRIRA,KADAHENDA,,1959,66,THEOPHILE RWIGEMA,4,DIVORCED,6,M,7935394791,-1.497800888,29.58832861,RWANDA MUSANZE KIMONYI BIRIRA KADAHENDA,BIRIRAKADAHENDA,MUSANZEKIMONYI
98,P5L292039684,RUHUMURIZA,,TWAHIRWA,RUHUMURIZA  TWAHIRWA,SOUTH,NYARUGURU,NGERA,NYAMIRAMA,NYAMIRAMA,3,1953,69,RUHUMURIZA TWAHIRWA,,,10,M,2344031896,-2.270923366,30.0073508,RWANDA NYARUGURU NGERA NYAMIRAMA NYAMIRAMA,NYAMIRAMANYAMIRAMA,NYARUGURUNGERA
98,P92395635705,YVES,,UMUBYEYI,YVES  UMUBYEYI,SOUTH,NYARUGURU,NGERA,NYAMIRAMA,NYAMIRAMA,3,2001,21,RUHUMURIZA TWAHIRWA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,M,2344031896,-2.270923366,30.0073508,RWANDA NYARUGURU NGERA NYAMIRAMA NYAMIRAMA,NYAMIRAMANYAMIRAMA,NYARUGURUNGERA
98,PAI865878097,MITAAKO,,KAREGA,MITAAKO  KAREGA,SOUTH,NYARUGURU,NGERA,NYAMIRAMA,NYAMIRAMA,8,1955,67,RUHUMURIZA TWAHIRWA,3,LIVE IN A POLYGAMOUS UNION,,F,2344031896,-2.270923366,30.0073508,RWANDA NYARUGURU NGERA NYAMIRAMA NYAMIRAMA,NYAMIRAMANYAMIRAMA,NYARUGURUNGERA
98,PFO608670572,PAULINE,,RURANGWA,PAULINE  RURANGWA,SOUTH,NYARUGURU,NGERA,NYAMIRAMA,NYAMIRAMA,11,1977,48,RUHUMURIZA TWAHIRWA,3,LIVE IN A POLYGAMOUS UNION,6,F,2344031896,-2.270923366,30.0073508,RWANDA NYARUGURU NGERA NYAMIRAMA NYAMIRAMA,NYAMIRAMANYAMIRAMA,NYARUGURUNGERA
99,PG4857214284,AUDREY,,ISHIMWE,AUDREY  ISHIMWE,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,1973,40,HAKIZIMANA UWAMAHORO,4,DIVORCED,10,F,,-1.933355387,30.01656517,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
99,PI7765137057,SANA,,,SANA  ,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,7,,36,HAKIZIMANA UWAMAHORO,4,DIVORCED,10,M,,-1.933355387,30.01656517,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
99,PJB553988954,HAKIZIMANA,,UWAMAHORO,HAKIZIMANA  UWAMAHORO,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,7,,71,HAKIZIMANA UWAMAHORO,3,LIVE IN A POLYGAMOUS UNION,9,M,,-1.933355387,30.01656517,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
100,PJZ196198818,AZIUM,,,AZIUM  ,KIGALI,KICUKIRO,MASAKA,AYABARAYA,NYAMYIJIMA,11,1998,24,SHYAKA FRED MUTESI,5,SEPARATED,5,M,,-2.028041408,30.21562084,RWANDA KICUKIRO MASAKA AYABARAYA NYAMYIJIMA,AYABARAYANYAMYIJIMA,KICUKIROMASAKA
100,POA696742008,SHAKA,FRED,MUTSI,SHAKA FRED MUTSI,KIGALI,KICUKIRO,MASAKA,AYABARAYA,NYAMYIJIMA,3,1935,87,SHYAKA FRED MUTESI,3,LIVE IN A POLYGAMOUS UNION,3,M,,-2.028041408,30.21562084,RWANDA KICUKIRO MASAKA AYABARAYA NYAMYIJIMA,AYABARAYANYAMYIJIMA,KICUKIROMASAKA
100,PPD546377743,KWIZERA,,UWASE,KWIZERA  UWASE,KIGALI,KICUKIRO,MASAKA,AYABARAYA,NYAMYIJIMA,1,1979,43,SHYAKA FRED MUTESI,4,DIVORCED,,M,,-2.028041408,30.21562084,RWANDA KICUKIRO MASAKA AYABARAYA NYAMYIJIMA,AYABARAYANYAMYIJIMA,KICUKIROMASAKA
100,PSL294205071,NZIZA,,PHOCAS,NZIZA  PHOCAS,KIGALI,KICUKIRO,MASAKA,AYABARAYA,NYAMYIJIMA,,1991,31,SHYAKA FRED MUTESI,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,7,M,,-2.028041408,30.21562084,RWANDA KICUKIRO MASAKA AYABARAYA NYAMYIJIMA,AYABARAYANYAMYIJIMA,KICUKIROMASAKA
101,PTO172058966,KAMANZI,MORGAN,MUNEZERO,KAMANZI MORGAN MUNEZERO,KIGALI,GASABO,JABANA,NGIRYI,UWANYANGE,7,1935,87,RWAKAGEYO GATETE,7,WIDOWED,,M,,-1.85054153,30.08856969,RWANDA GASABO JABANA NGIRYI UWANYANGE,NGIRYIUWANYANGE,GASABOJABANA
101,PTQ259347601,RWAKAG,,GATETE,RWAKAG  GATETE,KIGALI,GASABO,JABANA,NGIRYI,UWANYANGE,,1925,99,RWAKAGEYO GATETE,6,NEVER MARRIED,5,M,,-1.85054153,30.08856969,RWANDA GASABO JABANA NGIRYI UWANYANGE,NGIRYIUWANYANGE,GASABOJABANA
101,PY6907310149,HASSAN,,,HASSAN  ,KIGALI,GASABO,JABANA,NGIRYI,UWANYANGE,10,,87,RWAKAGEYO GATETE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,13,M,,-1.85054153,30.08856969,RWANDA GASABO JABANA NGIRYI UWANYANGE,NGIRYIUWANYANGE,GASABOJABANA
101,PYI578113137,JEAN,BERTRAND,ALEXIS,JEAN BERTRAND ALEXIS,KIGALI,GASABO,JABANA,NGIRYI,UWANYANGE,,,62,RWAKAGEYO GATETE,5,SEPARATED,11,M,,-1.85054153,30.08856969,RWANDA GASABO JABANA NGIRYI UWANYANGE,NGIRYIUWANYANGE,GASABOJABANA
102,Q0U436604047,NIYERA,,GATSINZI,NIYERA  GATSINZI,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,1950,75,PATIENCE HITIMANA,5,SEPARATED,10,M,2013817813,-2.189879221,29.90352184,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
102,Q4V491559268,GERVAIS,,MUHIRE,GERVAIS  MUHIRE,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,1,1936,86,PATIENCE HITIMANA,7,WIDOWED,12,M,2013817813,-2.189879221,29.90352184,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
102,Q8H866728564,PATIENCE,,HITIMANA,PATIENCE  HITIMANA,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,1963,89,PATIENCE HITIMANA,6,NEVER MARRIED,7,M,2013817813,-2.189879221,29.90352184,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
102,QCZ690027008,NGABONZIZA,,MAHORO,NGABONZIZA  MAHORO,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,1986,36,PATIENCE HITIMANA,7,WIDOWED,3,M,2013817813,-2.189879221,29.90352184,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
103,QGB914972044,DANIEL,,NSENGIYUMVA,DANIEL  NSENGIYUMVA,KIGALI,GASABO,KACYIRU,KAMATAMU,RWINZOVU,7,1954,68,DANIEL NSENGIYUMVA,6,NEVER MARRIED,7,M,,-1.915431012,30.06971633,RWANDA GASABO KACYIRU KAMATAMU RWINZOVU,KAMATAMURWINZOVU,GASABOKACYIRU
103,QGU272139962,SHYAKA,,MESIGYE,SHYAKA  MESIGYE,KIGALI,GASABO,KACYIRU,KAMATAMU,RWINZOVU,7,1970,15,DANIEL NSENGIYUMVA,6,NEVER MARRIED,13,M,,-1.915431012,30.06971633,RWANDA GASABO KACYIRU KAMATAMU RWINZOVU,KAMATAMURWINZOVU,GASABOKACYIRU
103,QHP822356742,DIDIER,,MUZUNGU,DIDIER  MUZUNGU,KIGALI,GASABO,KACYIRU,KAMATAMU,RWINZOVU,10,1986,44,DANIEL NSENGIYUMVA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,13,M,,-1.915431012,30.06971633,RWANDA GASABO KACYIRU KAMATAMU RWINZOVU,KAMATAMURWINZOVU,GASABOKACYIRU
103,QLD852189557,HABIMANA,,MUGISHA,HABIMANA  MUGISHA,KIGALI,GASABO,KACYIRU,KAMATAMU,RWINZOVU,10,,,DANIEL NSENGIYUMVA,6,NEVER MARRIED,7,M,,-1.915431012,30.06971633,RWANDA GASABO KACYIRU KAMATAMU RWINZOVU,KAMATAMURWINZOVU,GASABOKACYIRU
104,QLY217262393,CEDRIC,,,CEDRIC  ,SOUTH,HUYE,KARAMA,KIBINGO,NKOTO,,1930,93,THEONEST NIYONSABA,3,LIVE IN A POLYGAMOUS UNION,11,,,-2.643236133,29.75524448,RWANDA HUYE KARAMA KIBINGO NKOTO,KIBINGONKOTO,HUYEKARAMA
104,QME649042179,ANNE,,NDAYAMBAJE,ANNE  NDAYAMBAJE,SOUTH,HUYE,KARAMA,KIBINGO,NKOTO,3,1953,71,THEONEST NIYONSABA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,,F,,-2.643236133,29.75524448,RWANDA HUYE KARAMA KIBINGO NKOTO,KIBINGONKOTO,HUYEKARAMA
104,QP0317195338,HAPPY,NTWARI,NIZEYIMANA,HAPPY NTWARI NIZEYIMANA,SOUTH,HUYE,KARAMA,KIBINGO,NKOTO,,1990,32,THEONEST NIYONSABA,7,WIDOWED,5,F,,-2.643236133,29.75524448,RWANDA HUYE KARAMA KIBINGO NKOTO,KIBINGONKOTO,HUYEKARAMA
104,QQB029990143,THEONEST,,NIYONSABA,THEONEST  NIYONSABA,SOUTH,HUYE,KARAMA,KIBINGO,NKOTO,9,1927,95,THEONEST NIYONSABA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,,-2.643236133,29.75524448,RWANDA HUYE KARAMA KIBINGO NKOTO,KIBINGONKOTO,HUYEKARAMA
104,QRU111374423,ALPHA,,ISHIMWE,ALPHA  ISHIMWE,SOUTH,HUYE,KARAMA,KIBINGO,NKOTO,1,2021,1,THEONEST NIYONSABA,6,NEVER MARRIED,13,M,,-2.643236133,29.75524448,RWANDA HUYE KARAMA KIBINGO NKOTO,KIBINGONKOTO,HUYEKARAMA
105,QTW200819721,JER,,GERVAIS,JER  GERVAIS,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,11,1984,38,RUKAKA JONAS ALICE,5,SEPARATED,4,M,8988993267,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
105,R4X025652010,RUKAKA,JOS,ALICE,RUKAKA JOS ALICE,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,,1959,63,RUKAKA JONAS ALICE,7,WIDOWED,7,M,8988993267,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
106,R8D029224263,BALYEJJUSA,,SANO,BALYEJJUSA  SANO,NORTH,BURERA,BUNGWE,BUNGWE,GAKERI,4,,13,BALYEJJUSA SANO,6,NEVER MARRIED,10,F,,-1.522754564,29.96224569,RWANDA BURERA BUNGWE BUNGWE GAKERI,BUNGWEGAKERI,BURERABUNGWE
106,R8D029224263,BALYEJJUSA,,SANO,BALYEJJUSA  SANO,SOUTH,RUHANGO,KABAGALI,KARAMBI,RAMBYANYANA,4,,13,BALYEJJUSA SANO,6,NEVER MARRIED,10,M,,-2.22321012,29.64877869,RWANDA RUHANGO KABAGALI KARAMBI RAMBYANYANA,KARAMBIRAMBYANYANA,RUHANGOKABAGALI
108,RA9972698494,FILONNE,,CELESTIN,FILONNE  CELESTIN,EAST,BUGESERA,MAREBA,RANGO,MATINZA,,,46,AMZA DONAT,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,6,F,1417713511,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
108,RC6288027780,BALTHAZAR,,SABITI,BALTHAZAR  SABITI,EAST,BUGESERA,MAREBA,RANGO,MATINZA,,1965,57,AMZA DONAT,3,LIVE IN A POLYGAMOUS UNION,9,M,1417713511,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
108,RCH092616282,NENE,,MUGENI,NENE  MUGENI,EAST,BUGESERA,MAREBA,RANGO,MATINZA,8,1949,73,AMZA DONAT,6,NEVER MARRIED,12,M,1417713511,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
108,RF4384861115,AMZA,,DONAT,AMZA  DONAT,EAST,BUGESERA,MAREBA,RANGO,MATINZA,11,1929,93,AMZA DONAT,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,2,M,1417713511,-2.098258379,30.11938735,RWANDA BUGESERA MAREBA RANGO MATINZA,RANGOMATINZA,BUGESERAMAREBA
109,RG9658314052,AMON,,,AMON  ,WEST,RUSIZI,KAMEMBE,CYANGUGU,GATOVU,8,1983,39,PAUL BYIRINGIRO,6,NEVER MARRIED,,M,9425637256,-2.873027392,29.75615698,RWANDA RUSIZI KAMEMBE CYANGUGU GATOVU,CYANGUGUGATOVU,RUSIZIKAMEMBE
109,RGJ840811576,ALINE,,NIYIBIZI,ALINE  NIYIBIZI,WEST,RUSIZI,KAMEMBE,CYANGUGU,GATOVU,,,46,PAUL BYIRINGIRO,3,LIVE IN A POLYGAMOUS UNION,6,F,9425637256,-2.873027392,29.75615698,RWANDA RUSIZI KAMEMBE CYANGUGU GATOVU,CYANGUGUGATOVU,RUSIZIKAMEMBE
109,RJZ849988118,ERNEST,,JEROME,ERNEST  JEROME,WEST,RUSIZI,KAMEMBE,CYANGUGU,GATOVU,,2009,13,PAUL BYIRINGIRO,6,NEVER MARRIED,3,M,9425637256,-2.873027392,29.75615698,RWANDA RUSIZI KAMEMBE CYANGUGU GATOVU,CYANGUGUGATOVU,RUSIZIKAMEMBE
109,RMD520503742,PAUL,,,PAUL  ,WEST,RUSIZI,KAMEMBE,CYANGUGU,GATOVU,,,56,PAUL BYIRINGIRO,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,6,M,9425637256,-2.873027392,29.75615698,RWANDA RUSIZI KAMEMBE CYANGUGU GATOVU,CYANGUGUGATOVU,RUSIZIKAMEMBE
109,RND913949932,KELVIN,,NGABONZIZA,KELVIN  NGABONZIZA,WEST,RUSIZI,KAMEMBE,CYANGUGU,GATOVU,9,2005,17,PAUL BYIRINGIRO,,,1,M,9425637256,-2.873027392,29.75615698,RWANDA RUSIZI KAMEMBE CYANGUGU GATOVU,CYANGUGUGATOVU,RUSIZIKAMEMBE
110,RPJ138013138,,,UMULISA,  UMULISA,NORTH,NGOMA,KAREMBO,AKAZIBA,NYAGASOZI,1,1975,49,MARTHA UMULISA,3,LIVE IN A POLYGAMOUS UNION,5,F,8772772207,-1.829599052,30.14581893,RWANDA NGOMA KAREMBO AKAZIBA NYAGASOZI,AKAZIBANYAGASOZI,NGOMAKAREMBO
110,RQV384562745,JACKY,,KAYIRANGA,JACKY  KAYIRANGA,EAST,NGOMA,KAREMBO,AKAZIBA,NYAGASOZI,,,34,MARTHA UMULISA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,F,8772772207,-1.829599052,30.14581893,RWANDA NGOMA KAREMBO AKAZIBA NYAGASOZI,AKAZIBANYAGASOZI,NGOMAKAREMBO
111,RVD205716171,ISIDORE,,TUMUSIIME,ISIDORE  TUMUSIIME,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,11,1922,100,ISIDORE TUMUSIIME,3,LIVE IN A POLYGAMOUS UNION,7,M,3258379988,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
111,RXS414564601,GASORE,,HAKIZIMANA,GASORE  HAKIZIMANA,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,5,1979,43,ISIDORE TUMUSIIME,7,WIDOWED,12,M,3258379988,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
111,RZ7476270582,NDEKEZI,,DUSABE,NDEKEZI  DUSABE,EAST,GATSIBO,REMERA,KIGABIRO,RYARUTSINZI,11,1999,23,ISIDORE TUMUSIIME,3,LIVE IN A POLYGAMOUS UNION,,M,3258379988,-1.699536815,30.31104425,RWANDA GATSIBO REMERA KIGABIRO RYARUTSINZI,KIGABIRORYARUTSINZI,GATSIBOREMERA
111,RZ7476270582,NDEKEZI,,DUSABE,NDEKEZI  DUSABE,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,11,2001,23,ISIDORE TUMUSIIME,3,LIVE IN A POLYGAMOUS UNION,11,M,3258379988,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
111,RZU020531600,,MUTEGARABA,MUGABO, MUTEGARABA MUGABO,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,10,1953,69,ISIDORE TUMUSIIME,7,WIDOWED,,F,3258379988,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
111,S1H788498835,FABRICE,,NZEYIMANA,FABRICE  NZEYIMANA,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,10,1998,24,ISIDORE TUMUSIIME,,,12,M,3258379988,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
112,S51534359000,DIVINE,,NSENGIMANA,DIVINE  NSENGIMANA,KIGALI,KICUKIRO,MASAKA,MBABE,SANGANO,12,2008,14,CARENE INGABIRE,6,NEVER MARRIED,7,F,,-1.946233242,30.13273482,RWANDA KICUKIRO MASAKA MBABE SANGANO,MBABESANGANO,KICUKIROMASAKA
112,S5C306560715,AMIR,,KALISA,AMIR  KALISA,KIGALI,KICUKIRO,MASAKA,MBABE,SANGANO,2,1931,91,CARENE INGABIRE,4,DIVORCED,1,M,,-1.946233242,30.13273482,RWANDA KICUKIRO MASAKA MBABE SANGANO,MBABESANGANO,KICUKIROMASAKA
112,S5D785119961,CARENE,,INGABIRE,CARENE  INGABIRE,KIGALI,KICUKIRO,MASAKA,MBABE,SANGANO,4,1921,101,CARENE INGABIRE,4,DIVORCED,7,F,,-1.946233242,30.13273482,RWANDA KICUKIRO MASAKA MBABE SANGANO,MBABESANGANO,KICUKIROMASAKA
112,S9T271791358,MUGWANEZA,,SOLANGE,MUGWANEZA  SOLANGE,KIGALI,KICUKIRO,MASAKA,MBABE,SANGANO,,1976,46,CARENE INGABIRE,5,SEPARATED,12,F,,-1.946233242,30.13273482,RWANDA KICUKIRO MASAKA MBABE SANGANO,MBABESANGANO,KICUKIROMASAKA
112,SAF571165902,NSHIMIYE,,NDAGIJIMANA,NSHIMIYE  NDAGIJIMANA,KIGALI,KICUKIRO,MASAKA,MBABE,SANGANO,9,,87,CARENE INGABIRE,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,5,F,,-1.946233242,30.13273482,RWANDA KICUKIRO MASAKA MBABE SANGANO,MBABESANGANO,KICUKIROMASAKA
113,SAJ796567356,MBABAZI,ROGER,DEO,MBABAZI ROGER DEO,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,6,,17,SONIA UWIMANA,6,NEVER MARRIED,2,M,4328092938,-1.448469368,30.24763267,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
113,SBX136680356,MATABARO,,NIYIGENA,MATABARO  NIYIGENA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,7,1951,71,SONIA UWIMANA,3,LIVE IN A POLYGAMOUS UNION,4,M,4328092938,-1.448469368,30.24763267,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
113,SKT543282508,SONIA,,UWIMANA,SONIA  UWIMANA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,9,1940,82,SONIA UWIMANA,,,1,F,4328092938,-1.448469368,30.24763267,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
113,SM9861949398,FULGENCE,,KANEZA,FULGENCE  KANEZA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,3,1968,56,SONIA UWIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,4,M,4328092938,-1.448469368,30.24763267,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
